step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial,train_generator_loss_feature_matching,train_discriminator_loss,train_discriminator_loss_total,val_loss,val_generator_loss,val_discriminator_loss,val_mel_l1
53650,train,1783139707.1795194,92.31051635742188,92.31051635742188,92.31051635742188,76.75631713867188,1.555419921875,33.5875129699707,33.5875129699707,,,,
53655,train,1783139707.5946927,79.6087875366211,79.6087875366211,79.6087875366211,64.9334945678711,1.467529296875,30.90066909790039,30.90066909790039,,,,
53660,train,1783139708.011957,95.26502227783203,95.26502227783203,95.26502227783203,80.14173126220703,1.5123291015625,31.80387306213379,31.80387306213379,,,,
53665,train,1783139708.428381,73.17929077148438,73.17929077148438,73.17929077148438,57.42490005493164,1.575439453125,31.433015823364258,31.433015823364258,,,,
53670,train,1783139708.8414543,82.55583190917969,82.55583190917969,82.55583190917969,68.29435729980469,1.4261474609375,42.89915084838867,42.89915084838867,,,,
53675,train,1783139709.2558997,77.69975280761719,77.69975280761719,77.69975280761719,61.52787399291992,1.6171875,39.08729934692383,39.08729934692383,,,,
53680,train,1783139709.6721432,88.94770050048828,88.94770050048828,88.94770050048828,75.54926300048828,1.33984375,45.19542694091797,45.19542694091797,,,,
53685,train,1783139710.088516,76.53148651123047,76.53148651123047,76.53148651123047,61.10179901123047,1.54296875,43.20579528808594,43.20579528808594,,,,
53690,train,1783139710.504132,83.22634887695312,83.22634887695312,83.22634887695312,67.81130981445312,1.54150390625,26.24884796142578,26.24884796142578,,,,
53695,train,1783139710.9184294,80.96427154541016,80.96427154541016,80.96427154541016,64.64347076416016,1.632080078125,34.56282043457031,34.56282043457031,,,,
53700,train,1783139711.3646188,80.67288208007812,80.67288208007812,80.67288208007812,65.04421997070312,1.5628662109375,35.439388275146484,35.439388275146484,,,,
53705,train,1783139711.7753127,84.3046875,84.3046875,84.3046875,69.95166015625,1.435302734375,38.078311920166016,38.078311920166016,,,,
53710,train,1783139712.1900039,80.42240905761719,80.42240905761719,80.42240905761719,64.15776062011719,1.62646484375,33.909786224365234,33.909786224365234,,,,
53715,train,1783139712.603523,76.01290893554688,76.01290893554688,76.01290893554688,62.31905746459961,1.369384765625,31.32709503173828,31.32709503173828,,,,
53720,train,1783139713.0152564,89.2248306274414,89.2248306274414,89.2248306274414,73.8000259399414,1.54248046875,33.66651916503906,33.66651916503906,,,,
53725,train,1783139713.431243,89.39955139160156,89.39955139160156,89.39955139160156,74.75843811035156,1.464111328125,28.702579498291016,28.702579498291016,,,,
53730,train,1783139713.8462331,88.83206176757812,88.83206176757812,88.83206176757812,72.92141723632812,1.591064453125,23.9361572265625,23.9361572265625,,,,
53735,train,1783139714.2598398,84.65523529052734,84.65523529052734,84.65523529052734,69.22310638427734,1.543212890625,36.466407775878906,36.466407775878906,,,,
53740,train,1783139714.6751819,77.75525665283203,77.75525665283203,77.75525665283203,62.41101837158203,1.534423828125,31.797765731811523,31.797765731811523,,,,
53745,train,1783139715.0901222,59.714271545410156,59.714271545410156,59.714271545410156,44.822914123535156,1.4891357421875,31.239273071289062,31.239273071289062,,,,
53750,train,1783139715.5379958,112.62773132324219,112.62773132324219,112.62773132324219,95.86747741699219,1.676025390625,31.91109275817871,31.91109275817871,,,,
53755,train,1783139715.9498,72.38044738769531,72.38044738769531,72.38044738769531,57.51839065551758,1.4862060546875,31.17246437072754,31.17246437072754,,,,
53760,train,1783139716.3650906,77.69186401367188,77.69186401367188,77.69186401367188,64.07614135742188,1.361572265625,39.50087356567383,39.50087356567383,,,,
53765,train,1783139716.7793722,114.19951629638672,114.19951629638672,114.19951629638672,96.45049285888672,1.77490234375,39.609344482421875,39.609344482421875,,,,
53770,train,1783139717.1918423,75.37010192871094,75.37010192871094,75.37010192871094,59.18601608276367,1.618408203125,37.47574996948242,37.47574996948242,,,,
53775,train,1783139717.606931,88.36317443847656,88.36317443847656,88.36317443847656,73.85145568847656,1.451171875,27.681631088256836,27.681631088256836,,,,
53780,train,1783139718.0216994,82.14772033691406,82.14772033691406,82.14772033691406,66.78639221191406,1.5361328125,43.33296203613281,43.33296203613281,,,,
53785,train,1783139718.4356816,83.80028533935547,83.80028533935547,83.80028533935547,67.19139862060547,1.660888671875,36.11867141723633,36.11867141723633,,,,
53790,train,1783139718.8476315,84.89375305175781,84.89375305175781,84.89375305175781,70.40034484863281,1.4493408203125,37.53152084350586,37.53152084350586,,,,
53795,train,1783139719.2622206,78.71053314208984,78.71053314208984,78.71053314208984,63.814292907714844,1.4896240234375,29.923349380493164,29.923349380493164,,,,
53800,train,1783139719.7090054,85.01155090332031,85.01155090332031,85.01155090332031,69.90657043457031,1.510498046875,45.69475173950195,45.69475173950195,,,,
53805,train,1783139720.1210973,120.35613250732422,120.35613250732422,120.35613250732422,102.65349578857422,1.770263671875,20.321866989135742,20.321866989135742,,,,
53810,train,1783139720.5313337,62.44290542602539,62.44290542602539,62.44290542602539,49.03470230102539,1.3408203125,39.87040710449219,39.87040710449219,,,,
53815,train,1783139720.9441304,81.46688842773438,81.46688842773438,81.46688842773438,67.39828491210938,1.4068603515625,35.69330978393555,35.69330978393555,,,,
53820,train,1783139721.3454142,118.95870208740234,118.95870208740234,118.95870208740234,101.93233489990234,1.70263671875,44.94266891479492,44.94266891479492,,,,
53825,train,1783139721.8416755,87.15265655517578,87.15265655517578,87.15265655517578,70.36310577392578,1.678955078125,38.92616653442383,38.92616653442383,,,,
53830,train,1783139722.2531333,88.53533172607422,88.53533172607422,88.53533172607422,73.89543914794922,1.4639892578125,36.08680725097656,36.08680725097656,,,,
53835,train,1783139722.6673355,95.5023193359375,95.5023193359375,95.5023193359375,80.0030517578125,1.5499267578125,21.150320053100586,21.150320053100586,,,,
53840,train,1783139723.0821047,83.01898956298828,83.01898956298828,83.01898956298828,67.25482940673828,1.576416015625,36.4805793762207,36.4805793762207,,,,
53845,train,1783139723.493384,61.815670013427734,61.815670013427734,61.815670013427734,46.877925872802734,1.4937744140625,45.565269470214844,45.565269470214844,,,,
53850,train,1783139723.9419785,102.36376953125,102.36376953125,102.36376953125,88.923828125,1.343994140625,19.865028381347656,19.865028381347656,,,,
53855,train,1783139724.3526347,94.1762924194336,94.1762924194336,94.1762924194336,79.7610092163086,1.4415283203125,35.05733108520508,35.05733108520508,,,,
53860,train,1783139724.7669652,95.24909210205078,95.24909210205078,95.24909210205078,80.19904327392578,1.5050048828125,48.96359634399414,48.96359634399414,,,,
53865,train,1783139725.1811295,118.15262603759766,118.15262603759766,118.15262603759766,102.09549713134766,1.605712890625,28.41732406616211,28.41732406616211,,,,
53870,train,1783139725.5926192,89.329345703125,89.329345703125,89.329345703125,74.453857421875,1.487548828125,36.65044403076172,36.65044403076172,,,,
53875,train,1783139726.004853,92.20314025878906,92.20314025878906,92.20314025878906,78.43238830566406,1.3770751953125,41.00776290893555,41.00776290893555,,,,
53880,train,1783139726.4193301,91.6222915649414,91.6222915649414,91.6222915649414,75.7031021118164,1.5919189453125,28.42847442626953,28.42847442626953,,,,
53885,train,1783139726.8325753,113.12875366210938,113.12875366210938,113.12875366210938,96.27572631835938,1.685302734375,24.550683975219727,24.550683975219727,,,,
53890,train,1783139727.2457695,85.05271911621094,85.05271911621094,85.05271911621094,69.82200622558594,1.5230712890625,27.679101943969727,27.679101943969727,,,,
53895,train,1783139727.6685934,90.56486511230469,90.56486511230469,90.56486511230469,74.39054870605469,1.617431640625,21.47060775756836,21.47060775756836,,,,
53900,train,1783139728.1245492,93.3564682006836,93.3564682006836,93.3564682006836,79.3086166381836,1.40478515625,21.023151397705078,21.023151397705078,,,,
53905,train,1783139728.5442796,96.57157897949219,96.57157897949219,96.57157897949219,80.46562194824219,1.610595703125,27.53622817993164,27.53622817993164,,,,
53910,train,1783139728.96248,81.81192016601562,81.81192016601562,81.81192016601562,65.97573852539062,1.5836181640625,33.615394592285156,33.615394592285156,,,,
53915,train,1783139729.3804464,86.97347259521484,86.97347259521484,86.97347259521484,71.39852142333984,1.5574951171875,22.986572265625,22.986572265625,,,,
53920,train,1783139729.795224,96.95817565917969,96.95817565917969,96.95817565917969,80.33952331542969,1.661865234375,20.605106353759766,20.605106353759766,,,,
53925,train,1783139730.2115686,86.2598648071289,86.2598648071289,86.2598648071289,71.2598648071289,1.5,22.918882369995117,22.918882369995117,,,,
53930,train,1783139730.6270072,107.16925811767578,107.16925811767578,107.16925811767578,90.97541046142578,1.619384765625,29.719820022583008,29.719820022583008,,,,
53935,train,1783139731.0435758,94.52239990234375,94.52239990234375,94.52239990234375,78.24676513671875,1.6275634765625,20.843273162841797,20.843273162841797,,,,
53940,train,1783139731.458587,100.0518569946289,100.0518569946289,100.0518569946289,84.3084487915039,1.5743408203125,23.63804817199707,23.63804817199707,,,,
53945,train,1783139731.8760815,102.76336669921875,102.76336669921875,102.76336669921875,86.87591552734375,1.5887451171875,27.36772918701172,27.36772918701172,,,,
53950,train,1783139732.328287,101.81355285644531,101.81355285644531,101.81355285644531,86.04573059082031,1.5767822265625,30.93329429626465,30.93329429626465,,,,
53955,train,1783139732.7457416,95.74661254882812,95.74661254882812,95.74661254882812,79.61990356445312,1.6126708984375,23.258590698242188,23.258590698242188,,,,
53960,train,1783139733.1627293,110.1029281616211,110.1029281616211,110.1029281616211,92.5956039428711,1.750732421875,37.14161682128906,37.14161682128906,,,,
53965,train,1783139733.5784583,91.8844985961914,91.8844985961914,91.8844985961914,76.9662857055664,1.4918212890625,20.31427574157715,20.31427574157715,,,,
53970,train,1783139733.9957159,94.17097473144531,94.17097473144531,94.17097473144531,78.54963684082031,1.5621337890625,24.96708106994629,24.96708106994629,,,,
53975,train,1783139734.408717,100.80924224853516,100.80924224853516,100.80924224853516,84.54703521728516,1.626220703125,23.700475692749023,23.700475692749023,,,,
53980,train,1783139734.8239582,93.32328033447266,93.32328033447266,93.32328033447266,78.23905181884766,1.5084228515625,24.924543380737305,24.924543380737305,,,,
53985,train,1783139735.2416506,97.69664764404297,97.69664764404297,97.69664764404297,81.96422576904297,1.5732421875,27.541105270385742,27.541105270385742,,,,
53990,train,1783139735.6594393,78.59999084472656,78.59999084472656,78.59999084472656,64.35438537597656,1.424560546875,30.124088287353516,30.124088287353516,,,,
53995,train,1783139736.0744874,112.45355224609375,112.45355224609375,112.45355224609375,92.79290771484375,1.966064453125,23.69585418701172,23.69585418701172,,,,
54000,train,1783139736.5238607,98.37284088134766,98.37284088134766,98.37284088134766,82.60746002197266,1.5765380859375,35.29225540161133,35.29225540161133,,,,
54000,validation,1783139737.5644832,,,,,,,,1.6659985399246215,611.285188293457,317.5914627838135,1.6659985399246215
54005,train,1783139737.9847667,102.73257446289062,102.73257446289062,102.73257446289062,88.17080688476562,1.4561767578125,28.754558563232422,28.754558563232422,,,,
54010,train,1783139738.4016685,86.0916519165039,86.0916519165039,86.0916519165039,70.7327651977539,1.535888671875,22.883174896240234,22.883174896240234,,,,
54015,train,1783139738.817731,94.05393981933594,94.05393981933594,94.05393981933594,77.27903747558594,1.677490234375,25.05611801147461,25.05611801147461,,,,
54020,train,1783139739.232254,82.72431182861328,82.72431182861328,82.72431182861328,66.34735870361328,1.6376953125,27.04717445373535,27.04717445373535,,,,
54025,train,1783139739.6454718,108.89519500732422,108.89519500732422,108.89519500732422,93.75969696044922,1.5135498046875,24.4676570892334,24.4676570892334,,,,
54030,train,1783139740.0609324,111.79487609863281,111.79487609863281,111.79487609863281,95.79145812988281,1.600341796875,31.38751220703125,31.38751220703125,,,,
54035,train,1783139740.479095,77.73051452636719,77.73051452636719,77.73051452636719,62.20561599731445,1.552490234375,27.279417037963867,27.279417037963867,,,,
54040,train,1783139740.8924494,106.20294952392578,106.20294952392578,106.20294952392578,91.22858428955078,1.4974365234375,24.791309356689453,24.791309356689453,,,,
54045,train,1783139741.3068664,97.36427307128906,97.36427307128906,97.36427307128906,81.13014221191406,1.6234130859375,40.52838134765625,40.52838134765625,,,,
54050,train,1783139741.7566807,76.28897857666016,76.28897857666016,76.28897857666016,61.708900451660156,1.4580078125,29.470205307006836,29.470205307006836,,,,
54055,train,1783139742.1693413,86.87804412841797,86.87804412841797,86.87804412841797,72.05626678466797,1.482177734375,30.650360107421875,30.650360107421875,,,,
54060,train,1783139742.584664,127.93679809570312,127.93679809570312,127.93679809570312,110.33181762695312,1.760498046875,28.926969528198242,28.926969528198242,,,,
54065,train,1783139742.9993231,106.67475891113281,106.67475891113281,106.67475891113281,88.54487609863281,1.81298828125,30.78461456298828,30.78461456298828,,,,
54070,train,1783139743.4141684,78.27689361572266,78.27689361572266,78.27689361572266,63.264686584472656,1.501220703125,21.15694236755371,21.15694236755371,,,,
54075,train,1783139743.8277388,106.40782165527344,106.40782165527344,106.40782165527344,90.05528259277344,1.63525390625,25.410043716430664,25.410043716430664,,,,
54080,train,1783139744.2412398,105.50807189941406,105.50807189941406,105.50807189941406,89.90748596191406,1.56005859375,30.56450080871582,30.56450080871582,,,,
54085,train,1783139744.658676,77.49760437011719,77.49760437011719,77.49760437011719,63.06156921386719,1.443603515625,22.946178436279297,22.946178436279297,,,,
54090,train,1783139745.0728633,100.52005004882812,100.52005004882812,100.52005004882812,82.29006958007812,1.822998046875,45.41633224487305,45.41633224487305,,,,
54095,train,1783139745.4865816,91.57921600341797,91.57921600341797,91.57921600341797,75.28527069091797,1.62939453125,25.953210830688477,25.953210830688477,,,,
54100,train,1783139745.940824,72.66139221191406,72.66139221191406,72.66139221191406,58.8003044128418,1.3861083984375,27.301025390625,27.301025390625,,,,
54105,train,1783139746.3552587,87.00455474853516,87.00455474853516,87.00455474853516,71.50040435791016,1.5504150390625,32.584808349609375,32.584808349609375,,,,
54110,train,1783139746.7718914,76.66104125976562,76.66104125976562,76.66104125976562,59.91055679321289,1.675048828125,30.577425003051758,30.577425003051758,,,,
54115,train,1783139747.1854744,94.60802459716797,94.60802459716797,94.60802459716797,80.45030975341797,1.415771484375,30.79898452758789,30.79898452758789,,,,
54120,train,1783139747.6020012,82.49082946777344,82.49082946777344,82.49082946777344,67.99620056152344,1.449462890625,27.491579055786133,27.491579055786133,,,,
