step,split,time_unix,learning_rate_generator,learning_rate_discriminator,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_resolution,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_mel_l1
80980,train,1783180934.0496237,9.681269956287929e-05,9.681269956287929e-05,21.505708694458008,21.505708694458008,21.505708694458008,1.7754807472229004,0.9112621545791626,1.7395901679992676,1.0045801401138306,0.2962360978126526,3.488067150115967,3.488067150115967,2.1749415397644043,1.313125729560852,,
80985,train,1783180936.3427963,9.681250593763507e-05,9.681250593763507e-05,20.571931838989258,20.571931838989258,20.571931838989258,1.7460691928863525,0.9108861088752747,1.7406272888183594,1.0191371440887451,0.2754543721675873,3.6033382415771484,3.6033382415771484,2.2558491230010986,1.3474891185760498,,
80990,train,1783180938.6359267,9.68123123127781e-05,9.68123123127781e-05,19.87488555908203,19.87488555908203,19.87488555908203,1.7709578275680542,1.0387837886810303,1.6205151081085205,0.8932479619979858,0.26750263571739197,3.489323616027832,3.489323616027832,2.144794225692749,1.3445292711257935,,
80995,train,1783180940.9302645,9.681211868830835e-05,9.681211868830835e-05,20.122697830200195,20.122697830200195,20.122697830200195,1.7271875143051147,0.9454956650733948,1.6622174978256226,0.9791291952133179,0.27038490772247314,3.522490978240967,3.522490978240967,2.1857657432556152,1.3367252349853516,,
81000,train,1783180943.2618656,9.681192506422586e-05,9.681192506422586e-05,19.65826416015625,19.65826416015625,19.65826416015625,1.687031626701355,0.9879026412963867,1.6521962881088257,0.9261165261268616,0.2628156244754791,3.4986939430236816,3.4986939430236816,2.1458613872528076,1.3528326749801636,,
81000,validation,1783180949.5745766,,,,,,,,,,,,,,,0.2675854939222336,0.2675854939222336
81005,train,1783180951.8744433,9.681173144053063e-05,9.681173144053063e-05,20.451814651489258,20.451814651489258,20.451814651489258,1.6740148067474365,0.9363610148429871,1.791982650756836,0.9852518439292908,0.27304375171661377,3.4807403087615967,3.4807403087615967,2.170727014541626,1.3100132942199707,,
81010,train,1783180954.171846,9.681153781722266e-05,9.681153781722266e-05,20.39543914794922,20.39543914794922,20.39543914794922,1.860615849494934,0.9996473789215088,1.8645496368408203,0.9420010447502136,0.2649349868297577,3.4351160526275635,3.4351160526275635,2.0833652019500732,1.3517508506774902,,
81015,train,1783180956.468253,9.68113441943019e-05,9.68113441943019e-05,19.605947494506836,19.605947494506836,19.605947494506836,1.8425276279449463,1.0279573202133179,1.7632397413253784,0.9474909901618958,0.2514222264289856,3.4422857761383057,3.4422857761383057,2.0952343940734863,1.3470513820648193,,
81020,train,1783180958.7626395,9.68111505717684e-05,9.68111505717684e-05,19.721031188964844,19.721031188964844,19.721031188964844,1.7957863807678223,0.9382596015930176,1.7224628925323486,0.9862126111984253,0.25710296630859375,3.520340919494629,3.520340919494629,2.173344850540161,1.3469960689544678,,
81025,train,1783180961.059545,9.681095694962215e-05,9.681095694962215e-05,20.064241409301758,20.064241409301758,20.064241409301758,1.835935354232788,1.01882004737854,1.871229887008667,0.9742732048034668,0.2559662163257599,3.4584176540374756,3.4584176540374756,2.099698305130005,1.3587193489074707,,
81030,train,1783180963.354533,9.681076332786316e-05,9.681076332786316e-05,19.159133911132812,19.159133911132812,19.159133911132812,1.6803338527679443,0.9087474346160889,1.6382474899291992,0.8680050373077393,0.2568344175815582,3.526867389678955,3.526867389678955,2.1682353019714355,1.35863196849823,,
81035,train,1783180965.6450138,9.681056970649138e-05,9.681056970649138e-05,23.5528564453125,23.5528564453125,23.5528564453125,1.7971471548080444,1.0086954832077026,1.760969877243042,0.9485363960266113,0.3406222462654114,3.5373685359954834,3.5373685359954834,2.181212902069092,1.3561556339263916,,
81040,train,1783180967.93223,9.681037608550686e-05,9.681037608550686e-05,21.769861221313477,21.769861221313477,21.769861221313477,1.7246835231781006,0.9374847412109375,1.7406164407730103,0.9335235953330994,0.30576473474502563,3.5418453216552734,3.5418453216552734,2.2178330421447754,1.3240123987197876,,
81045,train,1783180970.2227814,9.68101824649096e-05,9.68101824649096e-05,20.96677589416504,20.96677589416504,20.96677589416504,1.6533597707748413,0.9978381395339966,1.7806806564331055,1.0397439002990723,0.28166067600250244,3.482731819152832,3.482731819152832,2.1702232360839844,1.3125085830688477,,
81050,train,1783180972.5523605,9.680998884469954e-05,9.680998884469954e-05,21.407426834106445,21.407426834106445,21.407426834106445,1.8339178562164307,0.9685558080673218,1.76686692237854,0.9785321354866028,0.2914256751537323,3.4358365535736084,3.4358365535736084,2.1149425506591797,1.3208940029144287,,
81055,train,1783180974.8397913,9.680979522487674e-05,9.680979522487674e-05,20.140634536743164,20.140634536743164,20.140634536743164,1.7475734949111938,0.9906811714172363,1.6557652950286865,0.8828520178794861,0.2738921046257019,3.486288070678711,3.486288070678711,2.129422664642334,1.3568655252456665,,
81060,train,1783180977.1419544,9.680960160544119e-05,9.680960160544119e-05,19.55492401123047,19.55492401123047,19.55492401123047,1.8230606317520142,0.9305049180984497,1.6399571895599365,0.9273074865341187,0.25926288962364197,3.5395545959472656,3.5395545959472656,2.1813316345214844,1.3582228422164917,,
81065,train,1783180979.4353156,9.680940798639285e-05,9.680940798639285e-05,19.937583923339844,19.937583923339844,19.937583923339844,1.7053797245025635,0.8469588756561279,1.7388198375701904,0.9709548950195312,0.26590433716773987,3.5682430267333984,3.5682430267333984,2.237741708755493,1.3305014371871948,,
81070,train,1783180981.7311428,9.680921436773178e-05,9.680921436773178e-05,19.112319946289062,19.112319946289062,19.112319946289062,1.6584818363189697,1.0183990001678467,1.655280590057373,0.9411795139312744,0.24983379244804382,3.480543375015259,3.480543375015259,2.1459529399871826,1.3345904350280762,,
81075,train,1783180984.0351517,9.680902074945793e-05,9.680902074945793e-05,20.504684448242188,20.504684448242188,20.504684448242188,1.8038396835327148,1.0960019826889038,1.888116717338562,1.0822111368179321,0.2592041790485382,3.378803253173828,3.378803253173828,2.068868637084961,1.3099347352981567,,
81080,train,1783180986.324568,9.680882713157131e-05,9.680882713157131e-05,20.60418701171875,20.60418701171875,20.60418701171875,1.7762761116027832,1.0795252323150635,1.8648555278778076,0.9970981478691101,0.2672106623649597,3.4287049770355225,3.4287049770355225,2.1098453998565674,1.318859577178955,,
81085,train,1783180988.621796,9.680863351407196e-05,9.680863351407196e-05,19.600053787231445,19.600053787231445,19.600053787231445,1.8847885131835938,0.8923662900924683,1.7441060543060303,1.0230889320373535,0.25085577368736267,3.5028648376464844,3.5028648376464844,2.1612701416015625,1.3415946960449219,,
81090,train,1783180990.9223652,9.68084398969598e-05,9.68084398969598e-05,20.215408325195312,20.215408325195312,20.215408325195312,1.8434336185455322,1.0394237041473389,1.834886074066162,1.0056155920028687,0.2589232921600342,3.5275721549987793,3.5275721549987793,2.1946542263031006,1.3329178094863892,,
81095,train,1783180993.2141342,9.68082462802349e-05,9.68082462802349e-05,19.322345733642578,19.322345733642578,19.322345733642578,1.9180114269256592,0.9809525012969971,1.6935195922851562,0.8845294117927551,0.2503840923309326,3.481372356414795,3.481372356414795,2.144780397415161,1.3365920782089233,,
81100,train,1783180995.5502393,9.680805266389722e-05,9.680805266389722e-05,19.20056915283203,19.20056915283203,19.20056915283203,1.6735204458236694,0.9342764616012573,1.7645803689956665,0.9778138995170593,0.246844083070755,3.5815610885620117,3.5815610885620117,2.2323951721191406,1.349165916442871,,
81105,train,1783180997.8409884,9.680785904794679e-05,9.680785904794679e-05,20.057754516601562,20.057754516601562,20.057754516601562,1.7951598167419434,0.9654632806777954,1.717340111732483,0.9766095876693726,0.2646495997905731,3.493783950805664,3.493783950805664,2.15740704536438,1.3363767862319946,,
81110,train,1783181000.1438873,9.680766543238358e-05,9.680766543238358e-05,19.818361282348633,19.818361282348633,19.818361282348633,1.784088373184204,1.0119187831878662,1.7246930599212646,0.954797089099884,0.2591860890388489,3.4013895988464355,3.4013895988464355,2.0781924724578857,1.3231970071792603,,
81115,train,1783181002.428615,9.68074718172076e-05,9.68074718172076e-05,19.319808959960938,19.319808959960938,19.319808959960938,1.7988399267196655,0.9028346538543701,1.6440062522888184,0.9358364343643188,0.25463220477104187,3.523669719696045,3.523669719696045,2.1562299728393555,1.3674397468566895,,
81120,train,1783181004.62472,9.680727820241885e-05,9.680727820241885e-05,20.32482147216797,20.32482147216797,20.32482147216797,1.7143523693084717,1.016261100769043,1.7031298875808716,0.9477044343948364,0.27316755056381226,3.5382325649261475,3.5382325649261475,2.2157328128814697,1.3224997520446777,,
81125,train,1783181007.0598109,9.680708458801733e-05,9.680708458801733e-05,19.33099937438965,19.33099937438965,19.33099937438965,1.7001640796661377,0.9479583501815796,1.7399425506591797,0.9193860292434692,0.25253820419311523,3.4974000453948975,3.4974000453948975,2.1280269622802734,1.369373083114624,,
81130,train,1783181009.3528879,9.680689097400304e-05,9.680689097400304e-05,20.402809143066406,20.402809143066406,20.402809143066406,1.6696547269821167,0.9655995965003967,1.729149580001831,0.9833436012268066,0.27427929639816284,3.4702320098876953,3.4702320098876953,2.1443285942077637,1.325903296470642,,
81135,train,1783181011.6476579,9.680669736037598e-05,9.680669736037598e-05,20.877046585083008,20.877046585083008,20.877046585083008,1.8182214498519897,0.93995201587677,1.8642843961715698,1.0269484519958496,0.27414241433143616,3.4939141273498535,3.4939141273498535,2.1490445137023926,1.3448697328567505,,
81140,train,1783181013.9425905,9.680650374713613e-05,9.680650374713613e-05,19.764934539794922,19.764934539794922,19.764934539794922,1.741931676864624,0.9813722372055054,1.6444716453552246,0.9723563194274902,0.26239946484565735,3.677689790725708,3.677689790725708,2.3354814052581787,1.3422083854675293,,
81145,train,1783181016.2408187,9.680631013428354e-05,9.680631013428354e-05,19.233354568481445,19.233354568481445,19.233354568481445,1.6492035388946533,0.9401428699493408,1.6837478876113892,0.9416411519050598,0.25318288803100586,3.4998743534088135,3.4998743534088135,2.1575851440429688,1.3422892093658447,,
81150,train,1783181018.5740316,9.680611652181814e-05,9.680611652181814e-05,20.263038635253906,20.263038635253906,20.263038635253906,1.7667317390441895,1.064284324645996,1.7134159803390503,1.0220988988876343,0.2657998204231262,3.5469493865966797,3.5469493865966797,2.236640453338623,1.3103090524673462,,
81155,train,1783181020.8649504,9.680592290973998e-05,9.680592290973998e-05,19.253206253051758,19.253206253051758,19.253206253051758,1.7330114841461182,0.8899534940719604,1.7356864213943481,0.9938673973083496,0.2482474148273468,3.5734996795654297,3.5734996795654297,2.2220571041107178,1.3514424562454224,,
81160,train,1783181023.1597126,9.680572929804904e-05,9.680572929804904e-05,18.987628936767578,18.987628936767578,18.987628936767578,1.6997729539871216,0.9528535604476929,1.674765706062317,0.9260541796684265,0.24740806221961975,3.5019450187683105,3.5019450187683105,2.16789174079895,1.3340532779693604,,
81165,train,1783181025.4649258,9.680553568674533e-05,9.680553568674533e-05,19.470483779907227,19.470483779907227,19.470483779907227,1.8959012031555176,0.9659098386764526,1.7153828144073486,0.9220864176750183,0.25186073780059814,3.537912130355835,3.537912130355835,2.1814422607421875,1.3564698696136475,,
81170,train,1783181027.7637498,9.680534207582885e-05,9.680534207582885e-05,18.807079315185547,18.807079315185547,18.807079315185547,1.82614004611969,0.965142011642456,1.742767333984375,0.9126596450805664,0.23788760602474213,3.496584177017212,3.496584177017212,2.1377766132354736,1.3588075637817383,,
81175,train,1783181030.0717847,9.680514846529958e-05,9.680514846529958e-05,20.188480377197266,20.188480377197266,20.188480377197266,1.794512152671814,1.035862684249878,1.762847661972046,0.9629378914833069,0.2645896375179291,3.43143630027771,3.43143630027771,2.1206812858581543,1.3107550144195557,,
81180,train,1783181032.3744857,9.680495485515754e-05,9.680495485515754e-05,18.797828674316406,18.797828674316406,18.797828674316406,1.73349130153656,0.8308025598526001,1.76010262966156,0.9237365126609802,0.24146349728107452,3.561460494995117,3.561460494995117,2.1845197677612305,1.3769407272338867,,
81185,train,1783181034.6708186,9.680476124540271e-05,9.680476124540271e-05,19.908681869506836,19.908681869506836,19.908681869506836,1.8651989698410034,1.067581057548523,1.846182107925415,0.991390585899353,0.2511279582977295,3.4204490184783936,3.4204490184783936,2.0910003185272217,1.3294486999511719,,
81190,train,1783181036.9800344,9.680456763603509e-05,9.680456763603509e-05,19.22359275817871,19.22359275817871,19.22359275817871,1.6981607675552368,0.9338035583496094,1.646767497062683,0.9223209023475647,0.2545211613178253,3.570903778076172,3.570903778076172,2.2447972297668457,1.3261065483093262,,
81195,train,1783181039.2776468,9.68043740270547e-05,9.68043740270547e-05,19.412744522094727,19.412744522094727,19.412744522094727,1.9066609144210815,1.016737461090088,1.8462721109390259,0.8918030261993408,0.2447376549243927,3.4630610942840576,3.4630610942840576,2.13815975189209,1.3249013423919678,,
81200,train,1783181041.6211913,9.680418041846153e-05,9.680418041846153e-05,20.431203842163086,20.431203842163086,20.431203842163086,1.9047890901565552,0.9794055223464966,1.8209339380264282,0.9873096346855164,0.2651227116584778,3.434238910675049,3.434238910675049,2.141068458557129,1.2931705713272095,,
81205,train,1783181043.9115689,9.680398681025557e-05,9.680398681025557e-05,19.624683380126953,19.624683380126953,19.624683380126953,1.9187589883804321,1.0435587167739868,1.8663716316223145,0.9057163596153259,0.24707087874412537,3.3698394298553467,3.3698394298553467,2.0226545333862305,1.3471848964691162,,
81210,train,1783181046.2000937,9.680379320243683e-05,9.680379320243683e-05,19.037158966064453,19.037158966064453,19.037158966064453,1.797372817993164,0.8730167150497437,1.844771146774292,0.9310898780822754,0.2403344064950943,3.4645724296569824,3.4645724296569824,2.089419364929199,1.3751530647277832,,
81215,train,1783181048.4960952,9.680359959500531e-05,9.680359959500531e-05,19.863121032714844,19.863121032714844,19.863121032714844,1.8799108266830444,1.011659860610962,1.823177695274353,0.9975624084472656,0.25177934765815735,3.4078428745269775,3.4078428745269775,2.0702409744262695,1.337601900100708,,
81220,train,1783181050.789536,9.680340598796098e-05,9.680340598796098e-05,18.892784118652344,18.892784118652344,18.892784118652344,1.8257850408554077,0.9605452418327332,1.771632432937622,0.892170250415802,0.23952998220920563,3.525341749191284,3.525341749191284,2.1539018154144287,1.3714399337768555,,
81225,train,1783181053.0843284,9.680321238130388e-05,9.680321238130388e-05,19.426677703857422,19.426677703857422,19.426677703857422,1.7510640621185303,0.9187653064727783,1.7948077917099,0.9572850465774536,0.2500591576099396,3.481694459915161,3.481694459915161,2.126621723175049,1.3550727367401123,,
81230,train,1783181055.3799074,9.6803018775034e-05,9.6803018775034e-05,19.273330688476562,19.273330688476562,19.273330688476562,1.7478151321411133,0.9960042238235474,1.7637535333633423,1.0049030780792236,0.24427102506160736,3.463923215866089,3.463923215866089,2.1289706230163574,1.3349525928497314,,
81235,train,1783181057.6766095,9.680282516915134e-05,9.680282516915134e-05,19.897140502929688,19.897140502929688,19.897140502929688,1.88145112991333,1.0013102293014526,1.8642812967300415,0.9976992607116699,0.25089818239212036,3.3912410736083984,3.3912410736083984,2.059145450592041,1.3320956230163574,,
